time;isin;high;low;last;vol#
200603090900;OMX;997.44;997.44;997.44;299.1194
200603090930;OMX;1007.04;998.7;1005.67;1777.5837
200603091000;OMX;1007.59;1005.06;1005.06;3018.3865
200603091030;OMX;1006.52;1004.77;1005.86;3637.5435
200603091100;OMX;1006.27;1004.03;1004.93;4099.9829
200603091130;OMX;1006.12;1003.8;1004.8;4720.4429
200603091200;OMX;1006.11;1004.55;1006.11;5151.2983
200603091230;OMX;1005.93;1004.85;1005.93;5608.5483
200603091300;OMX;1006.45;1004.96;1006.03;5957.6475
200603091330;OMX;1008.05;1005.64;1007.23;6839.8667
200603091400;OMX;1008.35;1006.76;1008.13;7409.4771
200603091430;OMX;1008.36;1006.24;1006.84;8032.7153
200603091500;OMX;1007.44;1005.15;1006.15;9044.3311
200603091530;OMX;1007.11;1004.37;1007.11;10110.459
200603091600;OMX;1007.26;1005.72;1007.2;11361.3037
200603091630;OMX;1008.03;1006.39;1007.01;12196.5098
200603091700;OMX;1008.93;1007.48;1008.65;13128.0537
200603091730;OMX;1007.9;1005.92;1007.76;15703.5244
200603100900;OMX;1007.76;1007.76;1007.76;284.5503
200603100930;OMX;1008.41;1004.92;1007.18;1278.4929
200603101000;OMX;1006.63;1006.63;1006.63;1278.4929
200603101100;OMX;1006.17;1006.17;1006.17;2998.0198
200603101130;OMX;1005.97;1005.97;1005.97;2998.0198
200603101200;OMX;1004.17;1003.33;1004.06;4811.6865
200603101230;OMX;1005.08;1003.4;1005.05;5455.6055
200603101300;OMX;1004.98;1003.64;1003.82;5790.0757
200603101330;OMX;1004.55;1003.09;1003.09;6103.5781
200603101400;OMX;1003.98;1002.97;1003.04;6677.9424
200603101430;OMX;1004;1002.64;1003.53;7283.4897
200603101500;OMX;1005.23;1003.43;1004.57;8979.1543
200603101530;OMX;1006.21;1004.09;1005.06;9868.0664
200603101600;OMX;1005.95;1003.66;1004.86;10934.5947
200603101630;OMX;1007.72;1003.64;1007.65;12020.3896
200603101700;OMX;1009.64;1006.63;1009.64;14105.4053
200603101730;OMX;1009.96;1008.51;1009.43;15506.6396
200603130900;OMX;1009.43;1009.43;1009.43;238.4529
200603130930;OMX;1017.43;1011.23;1015.81;2150.2732
200603131000;OMX;1017.48;1015.25;1017.48;3268.9963
200603131030;OMX;1016.73;1013.89;1015.29;4292.2734
200603131100;OMX;1015.56;1013.89;1014.41;4883.7466
200603131130;OMX;1015.6;1014.03;1014.82;5454.1812
200603131200;OMX;1015.77;1014.04;1015.56;6466.3311
200603131230;OMX;1016.34;1014.76;1015.74;6823.7344
200603131300;OMX;1016.2;1014.74;1015.52;7414.3911
200603131330;OMX;1015.92;1014.28;1015.26;7855.4058
200603131400;OMX;1016.35;1015.25;1015.57;8240.2051
200603131430;OMX;1016.54;1014.87;1016.54;8913.6855
200603131500;OMX;1016.51;1015.61;1016.48;9755.2412
200603131530;OMX;1017.93;1015.53;1017.93;10741.8604
200603131600;OMX;1017.9;1016.34;1017.3;12134.3574
200603131630;OMX;1018.1;1016.21;1017.38;13204.5352
200603131700;OMX;1018.53;1017.05;1017.7;14411.4678
200603131730;OMX;1018.7;1017.47;1018.36;16151.7813
200603140900;OMX;1018.36;1018.36;1018.36;298.9087
200603140930;OMX;1019.7;1016.45;1019.24;1779.1051
200603141000;OMX;1019.7;1018.08;1018.87;2729.0398
200603141030;OMX;1020.17;1018.16;1019.56;3816.6721
200603141100;OMX;1020.59;1018.28;1019.38;4725.7222
200603141130;OMX;1018.93;1017.57;1018.18;5301.4702
200603141200;OMX;1019.1;1016.78;1017.27;5963.4224
200603141230;OMX;1018.1;1016.49;1016.74;6474.9707
200603141300;OMX;1017.94;1016.56;1017.38;6679.813
200603141330;OMX;1017.83;1016.35;1016.92;7234.2656
200603141400;OMX;1017.41;1016.2;1016.57;7779.7622
200603141430;OMX;1018.17;1015.87;1017.89;8394.5459
200603141500;OMX;1018.5;1016.4;1017.53;8854.2793
200603141530;OMX;1017.82;1015.01;1015.97;9599.792
200603141600;OMX;1018.05;1015.95;1018.05;10472.4131
200603141630;OMX;1018.06;1016.36;1016.38;11663.1621
200603141700;OMX;1016.99;1015.31;1016.9;12455.1758
200603141730;OMX;1017.89;1015.89;1017.71;14041.6816
200603150900;OMX;1017.71;1017.71;1017.71;459.0411
200603150930;OMX;1025.03;1018.88;1023.82;2436.5039
200603151000;OMX;1023.55;1020.7;1021.41;3314.0435
200603151030;OMX;1022.74;1021.2;1022.24;4029.2642
200603151100;OMX;1022.97;1021.54;1022.44;4974.8682
200603151130;OMX;1023.53;1021.8;1023.53;5517.9146
200603151200;OMX;1023.68;1022.38;1023.67;6180.7944
200603151230;OMX;1024.42;1023.22;1023.5;6673.7871
200603151300;OMX;1024.42;1023.17;1024.21;7055.9521
200603151330;OMX;1025.34;1023.32;1025.23;7411.9692
200603151400;OMX;1025.7;1023.77;1024.23;7844.8198
200603151430;OMX;1025.29;1023.3;1024.25;8343.0244
200603151500;OMX;1027.17;1025.01;1025.9;9245.1836
200603151530;OMX;1027.09;1025.21;1026.71;9969.7578
200603151600;OMX;1027.4301;1025.3199;1026.02;11071.7773
200603151630;OMX;1026.86;1024.92;1025.0699;12089.2559
200603151700;OMX;1025.92;1024.38;1024.97;13061.4658
200603151730;OMX;1025.87;1024.09;1024.4399;15073.7666
200603160900;OMX;1024.4399;1024.4399;1024.4399;648.3325
200603160930;OMX;1027.14;1024.5601;1024.87;1955.3196
200603161000;OMX;1025.59;1022.64;1024.01;3497.3772
200603161030;OMX;1025.17;1022.99;1024.54;5524.5967
200603161100;OMX;1029.62;1024.29;1029.36;8253.9385
200603161130;OMX;1029.33;1027.4;1027.4;9163.501
200603161200;OMX;1028.13;1026.83;1027.0699;10537.875
200603161230;OMX;1027.72;1026.67;1027.34;10948.8203
200603161300;OMX;1027.52;1026.34;1026.7;11599.7383
200603161330;OMX;1028.95;1026.73;1028.11;11918.4072
200603161400;OMX;1029.0699;1027.72;1028.83;12501.4355
200603161430;OMX;1029.26;1028.09;1028.54;13160.5684
200603161500;OMX;1030.27;1028.91;1029.66;14596.3584
200603161530;OMX;1031.28;1029.12;1031.28;15156.5879
200603161600;OMX;1030.95;1029.12;1030.66;15749.9023
200603161630;OMX;1032.86;1030.8;1031.4301;16882.5781
200603161700;OMX;1032.5;1029.64;1030.5;18375.8359
200603161730;OMX;1031.96;1030.16;1030.2;19901.9668
200603170900;OMX;1030.2;1030.2;1030.2;301.8102
200603170930;OMX;1036.22;1031.4;1036.22;1803.011
200603171000;OMX;1036.62;1034.99;1035.89;2575.1997
200603171030;OMX;1036.77;1035.4399;1036.64;3364.4846
200603171100;OMX;1037.15;1035.64;1036.33;3996.47
200603171130;OMX;1037.27;1035.9399;1036.26;4514.1934
200603171200;OMX;1037.16;1034.6;1034.99;5459.6973
200603171230;OMX;1035.24;1034.49;1034.76;5922.8579
200603171300;OMX;1036.1899;1034.6801;1035.4;6290.9019
200603171330;OMX;1036.15;1034.22;1034.22;6834.3521
200603171400;OMX;1036.12;1033.75;1034.98;7703.9414
200603171430;OMX;1035.0699;1032.4;1032.49;8439.6504
200603171500;OMX;1033.03;1030.98;1031.35;9547.1367
200603171530;OMX;1032.5;1030.75;1031.79;10148.0449
200603171600;OMX;1032.3101;1031.11;1031.77;10844.3711
200603171630;OMX;1032.65;1031.5601;1031.9399;11551.3018
200603171700;OMX;1032.64;1031.41;1031.52;12818.4795
200603171730;OMX;1034.48;1031.1801;1034.0601;15209.8721
200603200900;OMX;1034.0601;1034.0601;1034.0601;3234.7964
200603200930;OMX;1040.96;1034.0601;1040.73;5361.7788
200603201000;OMX;1042.67;1040.37;1042.3;6991.8564
200603201030;OMX;1044.62;1042.0601;1044.62;9042.8828
200603201100;OMX;1045.89;1043.36;1043.96;11089.1436
200603201130;OMX;1044.8101;1043.6801;1043.8101;12185.0869
200603201200;OMX;1044.28;1042.3;1042.48;12860.3672
200603201230;OMX;1043.96;1040.54;1041.0601;14095.6924
200603201300;OMX;1041.64;1040.24;1040.89;15011.7344
200603201330;OMX;1042.13;1040.39;1041.72;15873.0156
200603201400;OMX;1042.54;1040.78;1040.96;16273.6846
200603201430;OMX;1042.2;1040.6801;1041.65;16829.9395
200603201500;OMX;1042.96;1041.71;1042.4399;17424.2832
200603201530;OMX;1043.01;1041.41;1042.38;18097.4102
200603201600;OMX;1042.9;1040.9;1041.25;21063.9453
200603201630;OMX;1042.83;1039.9;1040.09;23246.793
200603201700;OMX;1039.84;1037.1801;1038.62;24784.1289
200603201730;OMX;1041.37;1037.74;1041.37;26269.957
200603210900;OMX;1041.37;1041.37;1041.37;6680.7495
200603210930;OMX;1041.53;1039.17;1039.29;7880.7612
200603211000;OMX;1039.8;1038.14;1038.9301;9321.1309
200603211030;OMX;1039.48;1037.78;1038.27;10048.5156
200603211100;OMX;1040.85;1038.37;1040.49;10864.3994
200603211130;OMX;1041.34;1039.87;1040.84;11641.9102
200603211200;OMX;1043.3101;1040.6801;1042.1801;12969.4463
200603211230;OMX;1043.64;1042.1801;1042.33;13466.9014
200603211300;OMX;1044;1041.75;1044;13705.4131
200603211330;OMX;1044.2;1042.52;1042.85;14130.9248
200603211400;OMX;1043.13;1041.28;1041.48;14714.1787
200603211430;OMX;1043.35;1041.45;1042.74;15993.4404
200603211500;OMX;1043.45;1041.5699;1043.45;16671.584
200603211530;OMX;1045.5;1042.49;1044.95;17471.6543
200603211600;OMX;1045.52;1043.8199;1045.52;18632.0703
200603211630;OMX;1045.58;1043.4399;1044.33;19680.5703
200603211700;OMX;1045.51;1044.02;1044.02;21209.8125
200603211730;OMX;1046.24;1044.17;1045.12;23154.5703
200603220900;OMX;1045.12;1045.12;1045.12;2441.5107
200603220930;OMX;1043.4;1038.5601;1042.21;4485.1826
200603221000;OMX;1042.92;1040.8101;1042.66;5501.4102
200603221030;OMX;1043.9399;1042.4301;1043.37;6550.374
200603221100;OMX;1045.29;1043.24;1044.47;7748.8716
200603221130;OMX;1045.96;1043.84;1045.14;8608.8047
200603221200;OMX;1048.54;1044.72;1048.0699;9493.335
200603221230;OMX;1048.41;1046.85;1047.11;10088.2754
200603221300;OMX;1048.49;1046.58;1048.49;10398.1611
200603221330;OMX;1048.89;1047.51;1047.51;11329.1211
200603221400;OMX;1048.26;1046.53;1046.88;11966.9844
200603221430;OMX;1046.97;1045.27;1046.34;12770.3096
200603221500;OMX;1046.86;1044.9301;1046.86;13709.3652
200603221530;OMX;1047;1045.22;1045.87;14401.8467
200603221600;OMX;1046.04;1044.4399;1045.3199;16273.1006
200603221630;OMX;1047.49;1045.48;1046.86;17533.0254
200603221700;OMX;1047.8101;1044.37;1045.8199;19396.832
200603221730;OMX;1048.61;1045.85;1047.12;22466.7637
200603230900;OMX;1047.12;1047.12;1047.12;685.3582
200603230930;OMX;1054.66;1047.12;1052.51;2235.0183
200603231000;OMX;1053.08;1051.13;1053.08;3238.5378
200603231030;OMX;1053.85;1050.05;1051.97;5193.7588
200603231100;OMX;1053.8;1051.64;1052.87;5934.3511
200603231130;OMX;1053.39;1051.5699;1051.91;7019.0854
200603231200;OMX;1052.87;1051.6;1052.78;7495.8633
200603231230;OMX;1053.89;1051.55;1053.13;8045.9448
200603231300;OMX;1054.46;1052.92;1053.51;9064.665
200603231330;OMX;1053.99;1051.91;1052.55;9580.8457
200603231400;OMX;1054.24;1052.65;1053.48;10077.5068
200603231430;OMX;1053.98;1052.35;1053.1899;10836.0254
200603231500;OMX;1053.83;1052.3101;1052.49;11572.3926
200603231530;OMX;1055.39;1052.71;1054.87;12640.6016
200603231600;OMX;1055.88;1054.1801;1054.1801;13985.1807
200603231630;OMX;1055.8199;1054.0699;1054.62;15292.0156
200603231700;OMX;1054.1899;1052.02;1052.87;16799.7617
200603231730;OMX;1055.36;1052.74;1054.54;18424.4043
200603240900;OMX;1054.54;1054.54;1054.54;112.5889
200603240930;OMX;1058.97;1053.9;1058.97;1251.9814
200603241000;OMX;1061.6801;1059.35;1059.83;2755.0498
200603241030;OMX;1061.34;1059.59;1060.47;3321.4675
200603241100;OMX;1060.6899;1059.26;1059.26;4335.6528
200603241130;OMX;1060.33;1058.5601;1059.4399;4923.106
200603241200;OMX;1060.76;1058.89;1060.39;6127.8901
200603241230;OMX;1060.86;1059.66;1060.86;6569.5669
200603241300;OMX;1061.28;1059.8199;1060.67;7153.3232
200603241330;OMX;1061.15;1059.48;1059.91;7677.4795
200603241400;OMX;1062.24;1059.88;1060.28;8075.4893
200603241430;OMX;1061.23;1059.53;1060.38;8575.9424
200603241500;OMX;1061.35;1059.3101;1061.0699;9337.4941
200603241530;OMX;1061.73;1060.05;1060.84;9835.5332
200603241600;OMX;1061.71;1059.09;1059.74;10966.1279
200603241630;OMX;1061.1899;1059.24;1060;11873.6777
200603241700;OMX;1062.38;1060.17;1062.38;13406.4531
200603241730;OMX;1063.74;1061.8;1063.74;15146.7139
200603270900;OMX;1063.74;1063.74;1063.74;1152.1061
200603270930;OMX;1063.74;1060.23;1062.59;2106.1475
200603271000;OMX;1062.66;1061.6;1062.14;2822.4993
200603271030;OMX;1062.75;1060.9;1061.24;3482.0005
200603271100;OMX;1061.78;1060.21;1060.58;4354.8164
200603271130;OMX;1061.77;1060.05;1061.77;4854.7622
200603271200;OMX;1061.97;1060.09;1060.95;5365.8989
200603271230;OMX;1061.23;1059.92;1060.49;5755.8623
200603271300;OMX;1061.0601;1060.25;1060.49;6780.3149
200603271330;OMX;1060.83;1059.6;1059.74;7244.5952
200603271400;OMX;1061.22;1059.53;1060.36;7970.9604
200603271430;OMX;1061.8101;1060.02;1061.5601;8354.5
200603271500;OMX;1062.52;1060.61;1062.1801;9027.6582
200603271530;OMX;1062.85;1061.4301;1062.49;9520.7979
200603271600;OMX;1063.34;1061.72;1062.16;10361.9209
200603271630;OMX;1061.79;1058.73;1058.75;12115.2246
200603271700;OMX;1059.89;1057.2;1059.11;14186.5439
200603271730;OMX;1059.11;1056.92;1056.92;15757.1035
200603281130;OMX;1059.54;1057.52;1058.65;4455.1924
200603281200;OMX;1059.99;1058.16;1059.59;5096.7466
200603281230;OMX;1060.1801;1058.4399;1058.8199;5454.3579
200603281300;OMX;1058.89;1057.05;1057.05;6024.5874
200603281330;OMX;1057.61;1056.21;1056.72;6756.292
200603281400;OMX;1057.71;1056.13;1056.24;7313.0029
200603281430;OMX;1056.35;1053.98;1054.77;8372.0225
200603281500;OMX;1055.11;1053.7;1054.04;9171.0518
200603281530;OMX;1054.86;1053.3101;1054.3;9834.0781
200603281600;OMX;1053.5;1052.01;1052.47;10800.873
200603281630;OMX;1053.42;1052.05;1052.8;11530.2715
200603281700;OMX;1053.8;1052.0601;1052.3;12551.3867
200603281730;OMX;1053.2;1051.58;1052.67;14070.1563
200603290900;OMX;1052.67;1052.67;1052.67;1132.03
200603290930;OMX;1052.67;1045.25;1045.61;3345.7419
200603291000;OMX;1049.97;1045.55;1049.79;4586.7378
200603291030;OMX;1052.97;1049.12;1052.97;5869.6787
200603291100;OMX;1053.95;1052.17;1053.73;6937.8149
200603291130;OMX;1054.35;1052.95;1053.4301;8105.1382
200603291200;OMX;1054.47;1052.92;1053.3199;8763.4072
200603291230;OMX;1054.48;1052.9399;1054.0699;9414.1494
200603291300;OMX;1054.48;1052.9399;1054.23;10158.25
200603291330;OMX;1054.77;1053.2;1053.73;10637.1172
200603291400;OMX;1054.79;1052.62;1052.62;11271.6943
200603291430;OMX;1056.41;1052.5;1056.41;12123.2314
200603291500;OMX;1056.78;1054.8101;1056.78;13379.6465
200603291530;OMX;1059.15;1055.95;1059.15;15388.5469
200603291600;OMX;1059.9;1058.0601;1058.0601;16281.6875
200603291630;OMX;1058.38;1056.4301;1056.71;17069.668
200603291700;OMX;1058.8101;1056.4301;1056.4301;18438.2793
200603291730;OMX;1060.1899;1057.0601;1059.9301;20261.3867
200603300900;OMX;1059.9301;1059.9301;1059.9301;5677.0781
200603300930;OMX;1069.33;1059.9301;1067.97;7142.0161
200603301000;OMX;1067.75;1066.1;1066.4;8284.3281
200603301030;OMX;1067.7;1065.78;1067.25;10269.3682
200603301100;OMX;1067.45;1066.17;1066.99;11011.4326
200603301130;OMX;1067.1;1065.02;1065.97;12602.3047
200603301200;OMX;1066.83;1065.47;1066.83;13232.1436
200603301230;OMX;1067.13;1064.86;1064.86;13812.8662
200603301300;OMX;1065.51;1064.16;1065.11;14277.7988
200603301330;OMX;1064.9;1063.64;1063.85;14739.9697
200603301400;OMX;1065.04;1063.66;1063.88;15796.0889
200603301430;OMX;1068.65;1064.04;1067.51;18428.0781
200603301500;OMX;1068.54;1066.62;1067.6;19389.291
200603301530;OMX;1069.11;1067.1899;1067.37;20276.6641
200603301600;OMX;1068.48;1066.8101;1066.91;21041.5215
200603301630;OMX;1068.13;1066.58;1067.15;21992.2949
200603301700;OMX;1069.22;1066.51;1068.27;23417.1309
200603301730;OMX;1069.6;1068.2;1069.3;25672.8574
200603310900;OMX;1069.34;1069.34;1069.34;1388.0444
200603310930;OMX;1069.34;1063.36;1064.75;2812.9675
200603311000;OMX;1065.0699;1062.22;1063.49;3632.0837
200603311030;OMX;1063.52;1060.66;1060.66;4340.5151
200603311100;OMX;1062.46;1060.41;1062.13;4984.938
200603311130;OMX;1062.12;1059.8199;1059.96;5882.6636
200603311200;OMX;1061.05;1059.14;1060.45;6776.1045
200603311230;OMX;1062.09;1060.21;1061.39;7401.2202
200603311300;OMX;1063.83;1061.26;1063.83;8046.4248
200603311330;OMX;1063.71;1061.84;1061.84;8810.9961
200603311400;OMX;1063.26;1061.59;1062.9301;9250.0332
200603311430;OMX;1063.89;1061.96;1063.89;10093.9863
200603311500;OMX;1064.66;1063.01;1064.66;10950.3477
200603311530;OMX;1065.01;1063.29;1064.97;11736.043
200603311600;OMX;1065.23;1062.34;1063.47;13115.8594
200603311630;OMX;1064.5699;1062.5699;1062.85;14497.4268
200603311700;OMX;1063.62;1061.2;1061.2;16251.9023
200603311730;OMX;1062.04;1059.3199;1059.9399;18731.3223
200604030900;OMX;1059.9399;1059.9399;1059.9399;1010.0714
200604030930;OMX;1065.66;1059.9399;1064.9399;2203.1465
200604031000;OMX;1067.45;1064.0699;1066.9399;3535.9238
200604031030;OMX;1069.74;1067.89;1068.58;4470.4263
200604031100;OMX;1069.6;1068.29;1069.45;5407.6313
200604031130;OMX;1070.39;1068.78;1069.77;6079.0063
200604031200;OMX;1070.38;1069.05;1069.13;6731.9346
200604031230;OMX;1070.01;1068.51;1068.54;7294.3052
200604031300;OMX;1069.48;1068.04;1068.64;7815.2344
200604031330;OMX;1069.6899;1068.34;1068.88;8093.8428
200604031400;OMX;1069.4;1067.8;1068.64;8727.667
200604031430;OMX;1068.63;1065.78;1066.54;12222.5264
200604031500;OMX;1067.21;1065.4399;1066.6801;13031.5381
200604031530;OMX;1069.1899;1066.4399;1069.1899;13812.9072
200604031600;OMX;1069.58;1067.52;1068.26;14718.7979
200604031630;OMX;1071.21;1067.8199;1071.21;15981.2451
200604031700;OMX;1073.71;1070.54;1073.6899;17450.8301
200604031730;OMX;1076.5;1072.86;1076.5;19656.1348
200604040900;OMX;1076.5;1076.5;1076.5;2348.0576
200604040930;OMX;1076.5;1070.9;1071.66;3634.843
200604041000;OMX;1072.62;1069.61;1071.8199;4676.0376
200604041030;OMX;1071.87;1070.1899;1070.73;5555.8462
200604041100;OMX;1071.08;1069.59;1069.95;6414.3071
200604041130;OMX;1071.08;1069.76;1070.47;7028.5967
200604041200;OMX;1071.12;1068.84;1069.35;7738.2134
200604041230;OMX;1070.0699;1068.8101;1069.4301;8321.6553
200604041300;OMX;1069.96;1068.1801;1068.53;8866.5215
200604041330;OMX;1069.72;1068.14;1068.45;9732.207
200604041400;OMX;1070.49;1068.67;1069.71;10375.1123
200604041430;OMX;1071.02;1069.73;1069.77;11040.1592
200604041500;OMX;1070.35;1067.45;1067.67;12068.1855
200604041530;OMX;1069.1;1067.91;1068.54;12716.5479
200604041600;OMX;1070.98;1067.49;1070.98;14581.9893
200604041630;OMX;1072.13;1069.9301;1070.04;15928.0449
200604041700;OMX;1071.03;1069.17;1069.52;16906.7207
200604041730;OMX;1069.8199;1066.14;1066.14;18765.2051
200604050900;OMX;1066.14;1066.14;1066.14;2266.7888
200604050930;OMX;1070.83;1066.14;1070.41;2990.4495
200604051000;OMX;1070.17;1067.64;1069.27;3879.0449
200604051030;OMX;1069.79;1068.2;1068.63;4622.1123
200604051100;OMX;1068.65;1066.21;1066.8;5208.9834
200604051130;OMX;1067.3;1065.6899;1066.63;5935.9956
200604051200;OMX;1067.8101;1065.37;1067.5601;7164.7114
200604051230;OMX;1067.85;1066.4;1067.36;8220.6572
200604051300;OMX;1068.62;1066.25;1068.36;8900.6855
200604051330;OMX;1068.46;1066.97;1067.76;9236.8057
200604051400;OMX;1068.15;1066.74;1067.4;9924.9658
200604051430;OMX;1068.15;1066.5601;1067.3101;10423.7773
200604051500;OMX;1067.6899;1066.12;1067.5;11381.9395
200604051530;OMX;1068.4399;1066.78;1068.4399;12090.3047
200604051600;OMX;1069.48;1067.47;1069.1801;13603.8223
200604051630;OMX;1069.9301;1066.58;1069.74;15709.3291
200604051700;OMX;1070.84;1068.14;1070.37;17525.666
200604051730;OMX;1071.4301;1068.92;1071.4301;19235.4121
200604060900;OMX;1071.4301;1071.4301;1071.4301;2885.45
200604060930;OMX;1073.02;1069.02;1071.48;4234.5498
200604061000;OMX;1073.4;1071.1899;1071.67;5511.4287
200604061030;OMX;1071.83;1068.62;1068.99;6998.769
200604061100;OMX;1069.34;1065.4301;1065.4301;8075.2764
200604061130;OMX;1066.04;1063.91;1064.16;9023.1025
200604061200;OMX;1064.5601;1062.89;1063.29;9934.3281
200604061230;OMX;1064.5699;1063.14;1064.51;10482.8701
200604061300;OMX;1065.09;1063.74;1064.4;10954.7061
200604061330;OMX;1064.7;1061.5699;1061.8;11833.002
200604061400;OMX;1061.87;1059.97;1061.1899;12713.667
200604061430;OMX;1061.51;1060.11;1060.78;13453.2783
200604061500;OMX;1063.89;1060.01;1063.5699;15017.1768
200604061530;OMX;1064.89;1062.36;1063.16;16398.6758
200604061600;OMX;1063.6899;1061.8;1063.24;17552.8223
200604061630;OMX;1063.04;1061.59;1062.4399;18782.1777
200604061700;OMX;1061.8;1059.83;1061.45;20226.6133
200604061730;OMX;1063.27;1060.67;1060.67;22346.6738
200604070900;OMX;1060.67;1060.67;1060.67;2734.8757
200604070930;OMX;1063.34;1060.67;1062.75;3894.4636
200604071000;OMX;1064;1062.8199;1063.98;4537.4468
200604071030;OMX;1064.6899;1063.01;1063.92;5347.7212
200604071100;OMX;1065.01;1063.89;1063.99;6026.3403
200604071130;OMX;1064.0699;1061.49;1061.49;6901.8018
